country_string,eastings,country,region,longitude,uk_region,postcode,latitude,northings,Transaction unique identifier,Price,Date of Transfer,Property Type,Old/New,Duration,District,County,PPDCategory Type,Record Status - monthly file only
England,623700,ENG,Essex,1.25427,East of England,CO12,51.93115,230900,{D0593D29-3126-402A-9D25-B710CC49093A},69500.0,1999-08-16,D,N,F,TENDRING,ESSEX,A,A
England,623700,ENG,Essex,1.25427,East of England,CO12,51.93115,230900,{2D1E4B26-3EDE-FCD1-E050-A8C0630544EC},215000.0,2016-02-17,S,N,F,TENDRING,ESSEX,A,A
England,623700,ENG,Essex,1.25427,East of England,CO12,51.93115,230900,{6EFDACE0-A8D9-4FDB-B2DD-242F9D9DEB4B},136000.0,2005-10-21,S,N,F,TENDRING,ESSEX,A,A
England,623700,ENG,Essex,1.25427,East of England,CO12,51.93115,230900,{C4CE8BC4-CFB3-42D6-AB65-84311BCF50BA},165000.0,2013-04-11,S,N,F,TENDRING,ESSEX,A,A
England,623700,ENG,Essex,1.25427,East of England,CO12,51.93115,230900,{898B2AC4-6429-4F22-ACAA-30773879D8D2},109950.0,2002-06-28,S,Y,F,TENDRING,ESSEX,A,A
England,623700,ENG,Essex,1.25427,East of England,CO12,51.93115,230900,{78439B59-E51D-415F-ACB8-3DDEE67FD01E},43000.0,1997-11-07,T,N,F,TENDRING,ESSEX,A,A
England,623700,ENG,Essex,1.25427,East of England,CO12,51.93115,230900,{23B6165E-31BB-FCF4-E050-A8C0620577FA},290000.0,2015-10-16,D,N,F,TENDRING,ESSEX,A,A
England,623700,ENG,Essex,1.25427,East of England,CO12,51.93115,230900,{1F27400F-5B16-42AC-A0ED-8DA4FEAE7CDC},36000.0,1997-12-12,F,N,F,TENDRING,ESSEX,A,A
England,623700,ENG,Essex,1.25427,East of England,CO12,51.93115,230900,{98ED3071-7242-4D36-B3B1-AF86D1BA2D76},113000.0,2008-10-29,F,N,L,TENDRING,ESSEX,A,A
England,623700,ENG,Essex,1.25427,East of England,CO12,51.93115,230900,{5376B386-497F-34C1-E053-6B04A8C09FF6},15000.0,2017-05-30,O,N,F,TENDRING,ESSEX,B,A
England,623700,ENG,Essex,1.25427,East of England,CO12,51.93115,230900,{125232B2-ED14-46B9-98AD-0DA30E204503},91500.0,2012-04-19,T,N,F,TENDRING,ESSEX,A,A
England,623700,ENG,Essex,1.25427,East of England,CO12,51.93115,230900,{F4385909-4EC5-4919-9678-287ECF7C2A23},79995.0,2014-02-21,F,Y,L,TENDRING,ESSEX,A,A
England,581800,ENG,East Sussex,0.58374,South East England,TN34,50.86393,110400,{31489FCB-D94C-43BE-A52F-C4E139D42C6B},142000.0,2014-10-24,T,N,F,HASTINGS,EAST SUSSEX,A,A
England,581800,ENG,East Sussex,0.58374,South East England,TN34,50.86393,110400,{D1DF95E5-C923-427E-B068-1802D60A80EF},81500.0,2002-06-11,T,N,F,HASTINGS,EAST SUSSEX,A,A
England,581800,ENG,East Sussex,0.58374,South East England,TN34,50.86393,110400,{D2F83499-44AA-482C-A72A-747344E0E8F4},181000.0,2003-01-31,D,N,F,HASTINGS,EAST SUSSEX,A,A
England,581800,ENG,East Sussex,0.58374,South East England,TN34,50.86393,110400,{CD3AF3C1-B0B0-482E-848D-DD9FA67DE3F1},64950.0,2000-01-28,S,N,F,HASTINGS,EAST SUSSEX,A,A
England,581800,ENG,East Sussex,0.58374,South East England,TN34,50.86393,110400,{08561096-2610-4B5D-8C04-1BDA91956C91},34500.0,1995-07-24,T,N,F,HASTINGS,EAST SUSSEX,A,A
England,581800,ENG,East Sussex,0.58374,South East England,TN34,50.86393,110400,{7AF0ED5B-6D34-4B50-AA2B-DCEA994947E6},36500.0,2001-10-05,F,N,L,HASTINGS,EAST SUSSEX,A,A
England,581800,ENG,East Sussex,0.58374,South East England,TN34,50.86393,110400,{06389740-726A-4F5D-BF53-0B20B5AC8405},220000.0,2015-08-18,S,N,F,HASTINGS,EAST SUSSEX,A,A
England,581800,ENG,East Sussex,0.58374,South East England,TN34,50.86393,110400,{DC895DF9-EF09-45E2-A68E-1565DB145A09},73500.0,1999-08-04,T,N,F,HASTINGS,EAST SUSSEX,A,A
England,581800,ENG,East Sussex,0.58374,South East England,TN34,50.86393,110400,{7EE30FEF-C712-4FC5-8C0C-558C66B98FF1},115000.0,2006-08-15,F,Y,L,HASTINGS,EAST SUSSEX,A,A
England,581800,ENG,East Sussex,0.58374,South East England,TN34,50.86393,110400,{BC49B9A3-B019-44B7-9506-26C768865620},200000.0,2003-08-11,S,N,F,HASTINGS,EAST SUSSEX,A,A
England,581800,ENG,East Sussex,0.58374,South East England,TN34,50.86393,110400,{3914DF8E-E173-48FE-A2EE-B91C26087FF4},30500.0,1998-06-26,T,N,F,HASTINGS,EAST SUSSEX,A,A
England,581800,ENG,East Sussex,0.58374,South East England,TN34,50.86393,110400,{0CD88AD9-FD51-4F7D-8DEF-4EF0F6749F38},118500.0,2004-10-18,F,Y,L,HASTINGS,EAST SUSSEX,A,A
England,581800,ENG,East Sussex,0.58374,South East England,TN34,50.86393,110400,{C2A0797A-174A-438A-A34F-ECFF37655210},215000.0,2011-04-01,S,N,F,HASTINGS,EAST SUSSEX,A,A
England,581800,ENG,East Sussex,0.58374,South East England,TN34,50.86393,110400,{5376B385-53B5-34C1-E053-6B04A8C09FF6},202000.0,2017-06-09,S,N,F,HASTINGS,EAST SUSSEX,A,A
England,581800,ENG,East Sussex,0.58374,South East England,TN34,50.86393,110400,{7C312F4E-25C5-488E-9131-55FDA5E8FD7D},45000.0,1995-08-11,T,N,F,HASTINGS,EAST SUSSEX,A,A
England,581800,ENG,East Sussex,0.58374,South East England,TN34,50.86393,110400,{009C8A9B-2E36-4EA3-9AE3-EBEC6060F62F},119000.0,2006-02-28,T,N,F,HASTINGS,EAST SUSSEX,A,A
England,581800,ENG,East Sussex,0.58374,South East England,TN34,50.86393,110400,{13B88580-41A0-4808-9611-C7187C93CE9D},60000.0,2002-05-30,T,N,F,HASTINGS,EAST SUSSEX,A,A
England,581800,ENG,East Sussex,0.58374,South East England,TN34,50.86393,110400,{EC7288E4-F245-4DC3-BEFC-40DD8FF3C4E9},260000.0,2015-06-01,S,N,F,HASTINGS,EAST SUSSEX,A,A
England,581800,ENG,East Sussex,0.58374,South East England,TN34,50.86393,110400,{1B9B22E5-CF1D-4029-A46D-F21689ABB359},145000.0,2010-08-26,T,N,F,HASTINGS,EAST SUSSEX,A,A
England,581800,ENG,East Sussex,0.58374,South East England,TN34,50.86393,110400,{30505DAF-B7DB-4905-8F68-BE08706CD08B},175000.0,2011-03-28,D,N,F,ROTHER,EAST SUSSEX,A,A
England,581800,ENG,East Sussex,0.58374,South East England,TN34,50.86393,110400,{1E46427B-75A3-47FC-80CF-7F1B16300441},175000.0,2015-07-09,S,N,F,HASTINGS,EAST SUSSEX,A,A
England,581800,ENG,East Sussex,0.58374,South East England,TN34,50.86393,110400,{3F56ED45-2335-4412-A761-18307F4C6502},39000.0,1999-09-02,F,N,L,HASTINGS,EAST SUSSEX,A,A
England,581800,ENG,East Sussex,0.58374,South East England,TN34,50.86393,110400,{00B30EE8-C9FD-4E76-A659-3771F7AFE91C},97000.0,2010-02-16,F,N,L,HASTINGS,EAST SUSSEX,A,A
England,581800,ENG,East Sussex,0.58374,South East England,TN34,50.86393,110400,{6D9741D8-858D-4F5D-9C08-4A75EE75E9DB},270000.0,2015-09-11,D,N,F,ROTHER,EAST SUSSEX,A,A
England,581800,ENG,East Sussex,0.58374,South East England,TN34,50.86393,110400,{0C7E4BD7-826B-4892-80DB-CC4C46836959},70000.0,1997-05-29,D,N,F,HASTINGS,EAST SUSSEX,A,A
England,581800,ENG,East Sussex,0.58374,South East England,TN34,50.86393,110400,{0B240586-0141-4284-AA6B-18A871EEF193},149950.0,2006-10-17,F,N,L,HASTINGS,EAST SUSSEX,A,A
England,581800,ENG,East Sussex,0.58374,South East England,TN34,50.86393,110400,{4FE04683-19AF-4464-9029-EE8498C22DEF},115000.0,2011-02-25,T,N,F,HASTINGS,EAST SUSSEX,A,A
England,581800,ENG,East Sussex,0.58374,South East England,TN34,50.86393,110400,{06D948E7-FB9C-4B27-BF2B-29F313C07F3B},197000.0,2014-08-29,S,N,F,HASTINGS,EAST SUSSEX,A,A
England,581800,ENG,East Sussex,0.58374,South East England,TN34,50.86393,110400,{B562FDBE-0FAA-464C-A747-C6D6D44A2AE6},135000.0,2006-10-12,T,N,F,HASTINGS,EAST SUSSEX,A,A
England,581800,ENG,East Sussex,0.58374,South East England,TN34,50.86393,110400,{46AF7A4A-0088-4431-95B3-74BE34C6A1F7},249950.0,2006-04-18,D,N,F,ROTHER,EAST SUSSEX,A,A
England,581800,ENG,East Sussex,0.58374,South East England,TN34,50.86393,110400,{C28DD99B-A2CF-4E4F-AA1A-6BF9B45B77E5},45000.0,2002-02-11,T,N,F,HASTINGS,EAST SUSSEX,A,A
England,581800,ENG,East Sussex,0.58374,South East England,TN34,50.86393,110400,{369DFB16-81BA-3A19-E050-A8C0620518C6},144000.0,2016-06-03,D,N,F,HASTINGS,EAST SUSSEX,B,A
England,581800,ENG,East Sussex,0.58374,South East England,TN34,50.86393,110400,{9F12F9AA-31C0-45B0-9565-874B00A7AB29},370000.0,2008-01-24,S,N,F,HASTINGS,EAST SUSSEX,A,A
England,581800,ENG,East Sussex,0.58374,South East England,TN34,50.86393,110400,{3C6969AF-D38B-42FA-9818-C9B51A5B8E3D},48125.0,2004-10-18,T,N,L,HASTINGS,EAST SUSSEX,A,A
England,581800,ENG,East Sussex,0.58374,South East England,TN34,50.86393,110400,{D56CFF6E-8E64-4B9B-96AC-A484AA4C07C8},277000.0,2010-09-17,D,N,F,ROTHER,EAST SUSSEX,A,A
England,581800,ENG,East Sussex,0.58374,South East England,TN34,50.86393,110400,{53D749E2-46E1-4468-A2C5-90B792138116},138000.0,2010-05-07,T,N,F,HASTINGS,EAST SUSSEX,A,A
England,581800,ENG,East Sussex,0.58374,South East England,TN34,50.86393,110400,{BCDE002D-BE77-4D19-8C21-C2A668FC89BD},35950.0,2000-10-27,T,N,L,HASTINGS,EAST SUSSEX,A,A
England,581800,ENG,East Sussex,0.58374,South East England,TN34,50.86393,110400,{49DD6D62-067A-459E-8A06-6CBE1EC83F1B},106500.0,2010-11-22,T,N,F,HASTINGS,EAST SUSSEX,A,A
England,581800,ENG,East Sussex,0.58374,South East England,TN34,50.86393,110400,{F032B138-8A79-4B50-9CE0-5F287F5DC1CA},52950.0,2003-03-31,T,N,L,HASTINGS,EAST SUSSEX,A,A
England,581800,ENG,East Sussex,0.58374,South East England,TN34,50.86393,110400,{71CBA725-CB95-4188-8206-436B4ACC6D00},55000.0,1996-02-28,D,N,F,ROTHER,EAST SUSSEX,A,A
England,581800,ENG,East Sussex,0.58374,South East England,TN34,50.86393,110400,{9BD6C354-1168-49BC-954F-674EBC9AEE7F},87500.0,2013-06-13,T,N,F,HASTINGS,EAST SUSSEX,A,A
England,581800,ENG,East Sussex,0.58374,South East England,TN34,50.86393,110400,{BCA0F6C0-BCCF-4A46-AB82-3C3D4A512811},141000.0,2009-12-22,F,N,L,HASTINGS,EAST SUSSEX,A,A
England,581800,ENG,East Sussex,0.58374,South East England,TN34,50.86393,110400,{12859AE9-C124-4524-AE8B-D58E275F8664},215000.0,2008-10-15,S,N,F,ROTHER,EAST SUSSEX,A,A
England,581800,ENG,East Sussex,0.58374,South East England,TN34,50.86393,110400,{2C966E20-950E-49AD-A8AA-D3BF9FE1AF83},31000.0,1997-07-31,T,N,F,HASTINGS,EAST SUSSEX,A,A
England,581800,ENG,East Sussex,0.58374,South East England,TN34,50.86393,110400,{5376B385-5318-34C1-E053-6B04A8C09FF6},145000.0,2017-05-24,F,N,L,HASTINGS,EAST SUSSEX,A,A
England,581800,ENG,East Sussex,0.58374,South East England,TN34,50.86393,110400,{30144EFF-5965-4EC7-A05D-0C667721D4CD},270000.0,2012-06-21,D,N,F,ROTHER,EAST SUSSEX,A,A
England,581800,ENG,East Sussex,0.58374,South East England,TN34,50.86393,110400,{E1DB0591-FB62-4C8B-B5ED-B4743BBCD341},89000.0,2005-12-21,F,N,L,HASTINGS,EAST SUSSEX,A,A
England,581800,ENG,East Sussex,0.58374,South East England,TN34,50.86393,110400,{9F162302-E8C1-4F08-B57A-1800CBDA3A51},99950.0,2003-01-10,T,N,F,HASTINGS,EAST SUSSEX,A,A
England,581800,ENG,East Sussex,0.58374,South East England,TN34,50.86393,110400,{4AA9D076-A9C6-43AE-BB96-DB4B7F43DE68},320000.0,2011-03-07,D,N,F,ROTHER,EAST SUSSEX,A,A
England,581800,ENG,East Sussex,0.58374,South East England,TN34,50.86393,110400,{E25F8FF7-BF85-4A92-9B76-45EE8263D793},218000.0,2008-05-02,S,N,F,HASTINGS,EAST SUSSEX,A,A
England,581800,ENG,East Sussex,0.58374,South East England,TN34,50.86393,110400,{D7F0EEC5-9260-4E12-B506-3E36E8CFA6E6},129000.0,2012-06-08,T,N,F,HASTINGS,EAST SUSSEX,A,A
England,581800,ENG,East Sussex,0.58374,South East England,TN34,50.86393,110400,{F481A4CE-37AE-4BC6-8433-C555D3E7D1B4},120000.0,2002-11-19,T,N,F,HASTINGS,EAST SUSSEX,A,A
England,581800,ENG,East Sussex,0.58374,South East England,TN34,50.86393,110400,{3C1D6BD2-0DB4-48F7-8219-B0BC47785B6B},169000.0,2015-08-21,T,N,F,HASTINGS,EAST SUSSEX,A,A
England,581800,ENG,East Sussex,0.58374,South East England,TN34,50.86393,110400,{06C4D58A-399D-471D-ADB8-3ED8D9B2FB98},229950.0,2005-12-05,D,N,F,ROTHER,EAST SUSSEX,A,A
England,581800,ENG,East Sussex,0.58374,South East England,TN34,50.86393,110400,{AE25F620-C15E-4E89-82CB-40F701529969},157000.0,2003-06-13,S,N,F,HASTINGS,EAST SUSSEX,A,A
England,581800,ENG,East Sussex,0.58374,South East England,TN34,50.86393,110400,{6307C206-913E-45C8-8816-AEFCE71379F4},130500.0,2007-07-17,T,N,F,HASTINGS,EAST SUSSEX,A,A
England,581800,ENG,East Sussex,0.58374,South East England,TN34,50.86393,110400,{453D27A3-1C12-EF91-E050-A8C0630574D7},405000.0,2016-12-09,T,N,F,HASTINGS,EAST SUSSEX,A,A
England,581800,ENG,East Sussex,0.58374,South East England,TN34,50.86393,110400,{AA57BB57-4ADF-4059-BB85-EE1C82D946D1},210000.0,2013-11-01,D,N,F,ROTHER,EAST SUSSEX,A,A
England,581800,ENG,East Sussex,0.58374,South East England,TN34,50.86393,110400,{C21BB496-C4F9-46A3-8CAA-789F234D7E0E},154950.0,2001-04-11,D,N,F,HASTINGS,EAST SUSSEX,A,A
England,581800,ENG,East Sussex,0.58374,South East England,TN34,50.86393,110400,{C1A3B0E0-5027-4FA8-982B-29B7034D233C},124000.0,2010-09-17,T,N,F,HASTINGS,EAST SUSSEX,A,A
England,581800,ENG,East Sussex,0.58374,South East England,TN34,50.86393,110400,{B034FC7D-79F6-4EC2-AACE-4547B87B6075},121000.0,2005-04-15,D,N,F,HASTINGS,EAST SUSSEX,A,A
England,581800,ENG,East Sussex,0.58374,South East England,TN34,50.86393,110400,{C05B6FFB-1045-42BB-8132-992D95A21B55},117500.0,2001-10-15,D,N,F,HASTINGS,EAST SUSSEX,A,A
England,581800,ENG,East Sussex,0.58374,South East England,TN34,50.86393,110400,{2DFF87C4-19BF-471C-9D3B-317EF8DD3456},182000.0,2013-10-11,D,N,F,HASTINGS,EAST SUSSEX,A,A
England,581800,ENG,East Sussex,0.58374,South East England,TN34,50.86393,110400,{5AFAEF90-D6ED-444C-BCC2-26E545964D34},141000.0,2010-08-24,S,N,F,HASTINGS,EAST SUSSEX,A,A
England,581800,ENG,East Sussex,0.58374,South East England,TN34,50.86393,110400,{A40E271B-F488-4223-9615-2ADCA725EDE4},119000.0,2002-05-22,S,N,F,HASTINGS,EAST SUSSEX,A,A
England,567300,ENG,Suffolk,0.44187,East of England,CB9,52.08212,245500,{7CEE8B80-EC47-42F8-8C00-DB659D38E60E},37000.0,2001-12-17,F,N,L,ST EDMUNDSBURY,SUFFOLK,A,A
England,567300,ENG,Suffolk,0.44187,East of England,CB9,52.08212,245500,{FBFA658D-00C6-42E0-B758-88A58B6A0D44},159995.0,2003-05-30,S,N,F,ST EDMUNDSBURY,SUFFOLK,A,A
England,567300,ENG,Suffolk,0.44187,East of England,CB9,52.08212,245500,{9A98A4FE-57EE-40A8-BB47-F476E4E6BA10},108000.0,2001-08-09,S,N,F,ST EDMUNDSBURY,SUFFOLK,A,A
England,567300,ENG,Suffolk,0.44187,East of England,CB9,52.08212,245500,{2D1E4B26-C0A4-FCD1-E050-A8C0630544EC},224950.0,2015-12-14,T,N,F,ST EDMUNDSBURY,SUFFOLK,A,A
England,567300,ENG,Suffolk,0.44187,East of England,CB9,52.08212,245500,{EAFCEEB0-D351-483E-95F9-9BA3B28BDB6B},215000.0,2009-10-23,D,N,F,ST EDMUNDSBURY,SUFFOLK,A,A
England,567300,ENG,Suffolk,0.44187,East of England,CB9,52.08212,245500,{3F2EC511-18BB-417F-AAC3-C24265870F42},118000.0,2007-07-10,T,N,F,ST EDMUNDSBURY,SUFFOLK,A,A
England,567300,ENG,Suffolk,0.44187,East of England,CB9,52.08212,245500,{BD1B7D14-2A9A-429E-88EE-396C4C2A34E4},58000.0,2000-04-04,T,N,F,ST EDMUNDSBURY,SUFFOLK,A,A
England,567300,ENG,Suffolk,0.44187,East of England,CB9,52.08212,245500,{3846029E-8CAD-4F27-AF8E-38ECEB637CB3},135950.0,2002-07-19,F,N,F,ST EDMUNDSBURY,SUFFOLK,A,A
England,567300,ENG,Suffolk,0.44187,East of England,CB9,52.08212,245500,{8C28EF2D-4310-4C84-9DDE-D719089858BF},144950.0,2003-11-20,D,N,F,ST EDMUNDSBURY,SUFFOLK,A,A
England,567300,ENG,Suffolk,0.44187,East of England,CB9,52.08212,245500,{4E95D757-CBEE-EDA1-E050-A8C0630539E2},126000.0,2017-03-31,T,N,L,ST EDMUNDSBURY,SUFFOLK,A,A
England,567300,ENG,Suffolk,0.44187,East of England,CB9,52.08212,245500,{C046B5D7-D13A-4505-9E8F-E07DE2327EDE},115502.0,2004-08-20,T,N,F,ST EDMUNDSBURY,SUFFOLK,A,A
England,567300,ENG,Suffolk,0.44187,East of England,CB9,52.08212,245500,{71D752E9-2A67-4AFD-93B4-C135BF76D3DE},145000.0,2012-01-16,T,N,F,ST EDMUNDSBURY,SUFFOLK,A,A
England,567300,ENG,Suffolk,0.44187,East of England,CB9,52.08212,245500,{D09E8301-113F-47AE-814C-07E1DDE906A3},159950.0,2002-08-29,D,N,F,ST EDMUNDSBURY,SUFFOLK,A,A
England,567300,ENG,Suffolk,0.44187,East of England,CB9,52.08212,245500,{86715B6D-CF75-4452-882D-E92907F0BC41},234000.0,2012-06-08,D,N,F,ST EDMUNDSBURY,SUFFOLK,A,A
England,567300,ENG,Suffolk,0.44187,East of England,CB9,52.08212,245500,{7B318B2F-7C02-406B-8FDE-DEC0EFCE6E72},119500.0,2002-07-29,S,N,F,ST EDMUNDSBURY,SUFFOLK,A,A
England,567300,ENG,Suffolk,0.44187,East of England,CB9,52.08212,245500,{3FF41436-D8FE-40FD-9319-3917691BF0C1},26000.0,1996-01-31,T,N,F,ST EDMUNDSBURY,SUFFOLK,A,A
England,567300,ENG,Suffolk,0.44187,East of England,CB9,52.08212,245500,{AF8F7206-0B17-46E7-9F16-2979065FB52D},157500.0,2015-04-29,T,N,F,ST EDMUNDSBURY,SUFFOLK,A,A
England,567300,ENG,Suffolk,0.44187,East of England,CB9,52.08212,245500,{25013643-F936-4561-B7AD-31C4BC69768E},115000.0,2012-08-17,T,N,F,ST EDMUNDSBURY,SUFFOLK,A,A
England,567300,ENG,Suffolk,0.44187,East of England,CB9,52.08212,245500,{21540B65-23C7-48ED-8E4E-A913E210AD6D},225000.0,2007-01-26,S,N,F,ST EDMUNDSBURY,SUFFOLK,A,A
England,567300,ENG,Suffolk,0.44187,East of England,CB9,52.08212,245500,{D8CC6FCB-49AC-4401-8480-94B3A00F643B},86500.0,1999-12-03,D,N,F,ST EDMUNDSBURY,SUFFOLK,A,A
England,567300,ENG,Suffolk,0.44187,East of England,CB9,52.08212,245500,{1180364E-416E-4019-BB0E-CFB87722970D},79000.0,2001-03-16,S,N,F,ST EDMUNDSBURY,SUFFOLK,A,A
England,567300,ENG,Suffolk,0.44187,East of England,CB9,52.08212,245500,{F06AC598-CFA3-4CBD-BC2B-969AF9650892},105950.0,2002-07-26,T,N,F,ST EDMUNDSBURY,SUFFOLK,A,A
England,567300,ENG,Suffolk,0.44187,East of England,CB9,52.08212,245500,{F651119B-4836-4B70-AB14-DEA90CF511EA},119000.0,2006-02-27,S,N,F,ST EDMUNDSBURY,SUFFOLK,A,A
England,567300,ENG,Suffolk,0.44187,East of England,CB9,52.08212,245500,{BCF353FA-6DB8-460E-9EF9-BFDFBFA9A24C},142500.0,2007-07-26,T,N,F,ST EDMUNDSBURY,SUFFOLK,A,A
England,567300,ENG,Suffolk,0.44187,East of England,CB9,52.08212,245500,{1785F49E-E6F4-410A-9BCE-AA5A9D6ABA01},67995.0,1997-06-02,D,Y,F,ST EDMUNDSBURY,SUFFOLK,A,A
England,567300,ENG,Suffolk,0.44187,East of England,CB9,52.08212,245500,{BFFB4E2E-7175-4E38-8767-7D6FF289B532},184950.0,2003-06-13,D,N,F,ST EDMUNDSBURY,SUFFOLK,A,A
England,567300,ENG,Suffolk,0.44187,East of England,CB9,52.08212,245500,{619DAC2A-BEF5-4334-94B4-A502F2D60EE1},173000.0,2007-09-21,T,N,F,ST EDMUNDSBURY,SUFFOLK,A,A
England,567300,ENG,Suffolk,0.44187,East of England,CB9,52.08212,245500,{BB28E004-D3DB-4B2F-B6BF-3A72B1794E3B},198000.0,2013-02-22,T,N,F,ST EDMUNDSBURY,SUFFOLK,A,A
England,567300,ENG,Suffolk,0.44187,East of England,CB9,52.08212,245500,{B14884F2-04C6-49A9-ABA8-ED5A0A37C976},38750.0,1995-10-31,T,N,F,ST EDMUNDSBURY,SUFFOLK,A,A
England,567300,ENG,Suffolk,0.44187,East of England,CB9,52.08212,245500,{A9BF6CE9-E253-487C-BA52-F958D4176819},151000.0,2001-07-10,D,N,F,ST EDMUNDSBURY,SUFFOLK,A,A
England,567300,ENG,Suffolk,0.44187,East of England,CB9,52.08212,245500,{5AF0674F-397D-436B-90F8-EE30A1399E3A},250000.0,2002-09-16,D,N,F,ST EDMUNDSBURY,SUFFOLK,A,A
England,567300,ENG,Suffolk,0.44187,East of England,CB9,52.08212,245500,{15611AAC-0856-4457-9083-C2E29BD69A9E},55000.0,2011-02-25,T,N,L,ST EDMUNDSBURY,SUFFOLK,A,A
England,567300,ENG,Suffolk,0.44187,East of England,CB9,52.08212,245500,{7DE2DE68-BF49-4164-9DEB-9A3F4B08F6A5},86000.0,2003-02-14,S,N,F,ST EDMUNDSBURY,SUFFOLK,A,A
England,567300,ENG,Suffolk,0.44187,East of England,CB9,52.08212,245500,{1D445318-5F91-4841-87BF-A57236C32663},175000.0,2008-12-12,S,Y,F,ST EDMUNDSBURY,SUFFOLK,A,A
England,559000,ENG,East Sussex,0.26427,South East England,TN21,50.95871,120200,{2FD36066-071C-4BF8-E050-A8C0620562B1},235000.0,2016-03-29,S,N,F,WEALDEN,EAST SUSSEX,A,A
England,559000,ENG,East Sussex,0.26427,South East England,TN21,50.95871,120200,{0501D404-2C61-4172-9AC8-A840EC83F9F6},109000.0,2000-10-09,D,N,F,WEALDEN,EAST SUSSEX,A,A
England,559000,ENG,East Sussex,0.26427,South East England,TN21,50.95871,120200,{DD67A5DF-1965-48BE-8386-A16A91B82D6F},129000.0,1998-10-06,D,N,F,WEALDEN,EAST SUSSEX,A,A
England,559000,ENG,East Sussex,0.26427,South East England,TN21,50.95871,120200,{A8472572-06B4-4347-BB73-617C1B6FA380},229000.0,2013-07-05,D,N,F,WEALDEN,EAST SUSSEX,A,A
England,559000,ENG,East Sussex,0.26427,South East England,TN21,50.95871,120200,{337DB550-6C3C-40B0-B0C6-EFB124EB174D},500000.0,2013-07-30,D,N,F,WEALDEN,EAST SUSSEX,A,A
England,559000,ENG,East Sussex,0.26427,South East England,TN21,50.95871,120200,{D4034B4E-F4B4-460F-9595-643C05772503},118000.0,2002-07-05,T,N,F,WEALDEN,EAST SUSSEX,A,A
England,559000,ENG,East Sussex,0.26427,South East England,TN21,50.95871,120200,{303C0191-4E60-4C67-B20D-A4D3E08688D3},210200.0,2014-12-19,F,N,F,WEALDEN,EAST SUSSEX,A,A
England,559000,ENG,East Sussex,0.26427,South East England,TN21,50.95871,120200,{A11BE699-871C-4F3B-AE14-43D3FD0AB9A4},215000.0,2013-11-21,T,N,F,WEALDEN,EAST SUSSEX,A,A
England,559000,ENG,East Sussex,0.26427,South East England,TN21,50.95871,120200,{B726B262-6433-4F11-B004-31ADBA19FD3C},209867.0,2008-04-29,F,Y,L,WEALDEN,EAST SUSSEX,A,A
England,559000,ENG,East Sussex,0.26427,South East England,TN21,50.95871,120200,{A4460CA4-5CFC-4F3E-AE38-EE1AAC0DA020},55000.0,2011-05-27,F,N,L,WEALDEN,EAST SUSSEX,A,A
England,559000,ENG,East Sussex,0.26427,South East England,TN21,50.95871,120200,{36A3B8B7-4F7C-4A18-9A35-90C13F54900A},60000.0,1997-07-18,D,N,F,WEALDEN,EAST SUSSEX,A,A
England,559000,ENG,East Sussex,0.26427,South East England,TN21,50.95871,120200,{47D42E18-BF84-4538-99AE-8FAACE029BA9},290000.0,2008-09-04,D,N,F,WEALDEN,EAST SUSSEX,A,A
England,559000,ENG,East Sussex,0.26427,South East England,TN21,50.95871,120200,{7AE604F3-D3C4-4FFE-8DC4-ADD0B143DBF8},134000.0,2001-08-24,T,N,F,WEALDEN,EAST SUSSEX,A,A
England,559000,ENG,East Sussex,0.26427,South East England,TN21,50.95871,120200,{2A289EA0-15D3-CDC8-E050-A8C063054829},95000.0,2002-08-23,T,N,F,WEALDEN,EAST SUSSEX,A,A
England,559000,ENG,East Sussex,0.26427,South East England,TN21,50.95871,120200,{FD62A9AC-4019-4A65-8DBD-EE88BDBB626D},175950.0,2010-11-25,F,N,L,WEALDEN,EAST SUSSEX,A,A
England,559000,ENG,East Sussex,0.26427,South East England,TN21,50.95871,120200,{8B56B8E2-A98E-41E7-8F6D-D076A43E3D0D},82500.0,1999-01-26,D,N,F,WEALDEN,EAST SUSSEX,A,A
England,559000,ENG,East Sussex,0.26427,South East England,TN21,50.95871,120200,{838C4A82-82CC-4980-8BCE-2570991F1FCF},105000.0,2007-04-05,F,N,L,WEALDEN,EAST SUSSEX,A,A
England,559000,ENG,East Sussex,0.26427,South East England,TN21,50.95871,120200,{3E2E4E88-0990-4BA0-9FAE-16B24F7153CE},102000.0,1999-08-25,D,N,F,WEALDEN,EAST SUSSEX,A,A
England,559000,ENG,East Sussex,0.26427,South East England,TN21,50.95871,120200,{C32E5C5E-D09A-4A40-8014-2FF4EF74838C},205000.0,2006-05-05,S,N,F,WEALDEN,EAST SUSSEX,A,A
England,583500,ENG,Essex,0.6503,East of England,SS5,51.60722,193200,{2218B0AE-DFA0-46D3-BCF4-0E3A43BBDA75},93000.0,1997-11-18,S,N,F,ROCHFORD,ESSEX,A,A
England,583500,ENG,Essex,0.6503,East of England,SS5,51.60722,193200,{3B7E0B8F-C78D-EA99-E050-A8C062057E77},465000.0,2016-07-22,D,N,F,ROCHFORD,ESSEX,A,A
England,583500,ENG,Essex,0.6503,East of England,SS5,51.60722,193200,{BC80CB64-9517-4FB4-9911-776ACD4AFD67},125000.0,2001-03-02,S,N,F,ROCHFORD,ESSEX,A,A
